44,74,16
69,34,90
97,26,60
33,83,48
85,56,53
55,66,59
70,94,88
39,65,21
90,69,34
71,29,54
46,36,40
56,97,76
64,59,21
34,22,13
38,49,27
34,88,92
71,82,10
46,17,84
42,66,52
45,81,87
89,82,99
59,23,19
20,67,19
28,79,47
68,63,64
12,54,18
36,18,33
42,66,52
21,11,16
56,97,76
36,39,44
45,80,15
55,97,10
33,83,85
32,90,71
20,13,29
13,36,37
36,89,36
60,63,43
98,92,61
13,36,37
72,14,74
70,15,13
74,77,61
86,88,77
35,86,91
55,57,95
35,86,91
14,30,25
28,79,47
97,11,31
93,65,60
64,59,21
98,78,73
56,97,76
93,87,64
71,82,10
26,44,67
25,62,73
88,95,77
91,91,81
46,36,40
22,61,50
91,45,51
87,34,83
39,26,15
66,19,49
32,90,71
98,13,92
71,29,54
46,36,40
30,23,10
50,38,54
87,51,23
88,29,39
46,36,40
45,80,15
58,97,24
79,97,97
93,65,60
69,28,12
74,33,59
17,30,79
26,44,67
93,65,60
32,13,15
41,67,78
92,12,98
46,36,40
90,17,51
59,74,90
33,56,31
22,52,64
54,16,36
39,65,21
39,65,21
35,86,91
39,26,15
91,41,53
38,49,27
50,38,54
44,63,45
70,78,51
56,97,76
96,13,83
86,88,77
89,82,99
71,29,54
32,90,71
30,41,11
38,55,70
92,12,98
86,22,26
74,16,68
45,80,15
20,31,16
38,55,16
48,63,34
72,87,85
86,17,54
90,84,81
85,56,53
32,41,37
34,44,93
30,23,10
91,91,81
94,82,98
45,80,15
56,97,76
36,39,44
70,55,55
62,62,91
86,20,87
76,53,57
12,18,53
36,39,44
69,34,90
22,56,17
46,36,40
30,41,11
88,12,92
26,44,67
59,74,90
16,22,75
87,15,10
98,57,34
46,59,99
69,28,12
17,59,56
53,24,19
70,78,51
40,57,71
97,26,60
90,17,51
58,25,27
39,65,21
72,87,85
89,94,93
40,49,86
67,23,80
60,35,33
14,30,25
54,16,36
18,70,18
67,82,18
12,18,53
38,87,21
75,59,44
14,30,25
15,30,95
66,28,23
82,27,17
74,69,29
92,70,76
24,96,37
92,70,76
40,49,86
42,66,52
69,34,90
36,13,89
85,28,62
43,14,94
43,14,94
54,39,33
28,79,47
99,99,78
94,82,98
60,29,45
12,54,18
87,34,83
74,16,68
70,15,13
88,95,77
42,66,52
39,64,86
38,55,70
42,66,52
95,29,23
43,28,74
57,27,48
42,66,52
67,61,23
86,22,26
97,26,60
57,16,99
10,74,72
88,95,77
30,41,11
15,30,95
98,78,73
71,82,10
72,87,85
89,82,99
73,94,14
22,61,50
20,22,90
73,94,14
78,61,71
26,44,67
69,28,12
45,70,98
21,10,11
46,17,84
13,28,71
20,22,90
70,55,55
96,13,83
69,34,90
31,32,45
70,44,74
58,25,27
20,35,32
33,56,31
67,30,58
59,74,90
99,43,35
70,55,55
31,32,45
26,44,67
23,69,61
14,30,25
84,49,53
47,39,46
70,94,88
24,27,27
25,87,43
86,88,77
79,97,97
34,44,93
32,13,15
36,13,89
97,26,60
17,59,56
41,76,40
43,28,74
34,44,93
39,14,26
56,97,76
38,87,21
56,96,50
16,82,77
70,55,55
50,38,54
28,79,47
92,12,98
80,84,35
75,59,44
46,36,40
17,23,61
59,74,90
88,12,92
87,34,83
83,83,57
55,57,95
40,49,86
45,70,98
17,97,70
28,79,47
30,52,18
85,28,62
86,88,77
82,92,24
32,13,15
46,36,40
44,51,93
17,53,95
39,65,21
48,70,58
87,51,23
98,57,34
46,17,84
90,17,51
32,35,36
88,95,77
45,80,15
57,16,99
85,28,62
77,16,45
75,59,44
55,57,41
77,11,31
46,36,40
77,35,61
82,92,24
56,97,76
54,16,36
22,56,17
47,40,62
13,36,37
70,94,88
15,30,95
46,17,84
45,80,15
71,30,49
30,52,18
83,83,57
98,44,72
31,32,45
90,84,37
28,79,47
30,41,11
90,96,49
47,49,94
90,84,81
36,60,76
96,13,83
10,74,72
23,69,61
55,57,41
43,28,74
72,14,74
79,97,97
70,94,88
54,39,33
38,55,16
46,36,40
39,65,21
22,52,64
60,63,43
98,78,73
89,86,63
53,24,19
44,37,54
59,74,90
40,57,71
28,79,47
91,41,53
40,49,86
39,26,15
94,82,98
91,91,81
18,70,18
86,88,77
36,48,76
45,80,15
17,89,90
28,13,48
55,76,98
77,16,45
89,94,93
56,97,76
70,44,74
47,39,46
88,21,23
59,74,90
87,51,23
22,61,50
20,22,90
87,34,83
62,62,91
94,82,98
38,49,27
10,41,31
77,16,45
98,78,73
70,55,55
99,34,47
15,20,80
13,28,71
85,56,53
20,22,90
98,86,38
93,87,64
17,35,25
10,72,33
39,65,21
25,16,58
92,70,76
41,12,16
99,99,68
88,95,77
85,28,62
50,76,38
58,25,27
38,55,70
22,56,17
15,30,95
50,38,54
32,35,36
20,22,90
52,12,61
93,87,64
17,59,56
24,65,24
64,59,21
99,45,93
30,41,11
56,97,76
84,49,53
22,61,50
87,34,83
15,20,80
90,84,81
84,49,53
14,30,25
79,83,31
38,55,16
40,49,86
90,84,81
78,85,29
46,36,40
77,16,45
12,28,60
98,57,34
38,87,21
86,88,77
87,34,83
21,11,16
70,15,13
17,89,90
16,22,75
73,22,65
34,88,92
21,11,16
68,63,64
70,44,74
12,71,50
44,51,93
28,79,47
53,80,31
89,86,63
57,27,48
17,23,61
86,22,26
39,65,21
44,74,16
15,30,95
26,15,62
72,87,85
14,30,25
92,12,98
55,66,59
66,28,23
89,75,82
15,30,95
20,22,90
74,77,61
46,36,40
68,63,64
34,88,92
86,43,55
45,81,87
38,87,21
28,79,47
66,91,79
77,11,31
68,63,64
46,36,40
49,38,84
74,77,61
94,82,98
85,28,62
86,88,77
40,49,86
54,16,36
25,16,58
60,63,43
40,95,35
97,26,60
90,84,37
75,59,44
71,30,49
33,83,48
17,59,56
92,70,76
67,61,23
35,86,91
80,84,35
36,89,36
70,44,74
10,72,33
56,97,76
76,85,15
35,34,45
60,63,43
28,79,47
93,13,66
92,17,91
73,22,65
44,74,16
70,94,88
10,74,72
39,64,86
39,16,80
99,99,68
55,76,98
70,78,51
62,62,91
60,62,46
58,25,27
38,87,21
98,57,34
28,79,47
56,97,76
99,99,68
78,85,29
69,34,90
48,70,58
68,63,64
92,17,91
53,80,57
45,34,24
57,95,13
16,82,77
98,78,73
45,80,15
67,82,18
77,29,92
57,92,50
32,90,71
74,69,29
87,34,83
50,38,54
79,97,97
72,28,86
74,69,29
92,17,91
49,67,78
53,66,57
30,23,10
45,70,98
85,56,53
60,63,43
22,52,64
91,41,53
99,34,47
44,37,54
28,79,47
90,84,81
34,88,92
28,79,47
97,35,96
83,93,59
56,96,50
98,13,92
44,37,54
46,48,38
98,51,69
94,82,98
73,94,14
69,34,90
46,85,10
45,81,87
12,28,60
53,66,57
16,89,17
20,35,32
75,59,44
46,36,40
99,99,68
99,49,90
56,96,50
55,76,98
28,79,47
53,24,19
38,87,21
10,41,31
42,66,52
70,78,51
56,97,76
85,98,23
79,97,97
36,60,76
11,42,35
39,65,21
14,30,25
14,30,25
74,24,18
11,42,35
77,16,45
14,30,25
58,25,27
63,35,22
96,13,83
28,79,47
56,97,76
31,36,89
77,16,45
40,49,86
56,97,76
82,92,24
17,59,56
25,87,43
82,92,24
85,28,62
77,11,31
16,89,17
39,65,21
85,56,53
66,91,79
32,41,37
66,19,49
24,96,37
70,94,88
45,80,15
44,74,16
92,70,76
64,59,21
55,57,41
98,78,73
35,86,91
46,17,84
85,28,62
24,27,27
74,77,61
66,91,79
40,53,65
30,23,10
74,24,18
71,82,10
82,18,46
58,25,27
21,11,16
80,49,75
70,14,88
38,87,21
36,86,48
35,34,45
52,62,97
39,65,21
92,70,76
28,79,47
70,55,55
85,28,62
96,13,83
16,82,77
17,35,25
95,15,82
56,97,76
99,99,68
78,61,71
39,92,89
88,12,92
22,61,50
31,89,71
86,88,77
99,99,68
88,95,77
85,56,53
46,36,40
34,23,40
62,62,91
16,22,75
86,88,77
99,43,35
46,36,40
92,17,91
12,54,18
66,19,49
79,97,97
84,10,21
35,34,45
88,21,23
70,15,13
20,67,19
55,97,10
76,33,92
70,55,55
36,89,36
71,30,49
86,88,77
40,95,35
46,36,40
57,16,99
30,52,18
73,85,84
10,41,31
64,59,21
46,36,40
20,31,16
71,29,54
53,66,57
67,61,23
56,93,78
22,96,60
20,35,32
39,65,21
24,96,37
54,16,36
14,30,25
92,70,76
68,69,11
20,35,32
40,95,35
97,26,60
34,74,20
20,35,32
95,29,23
32,90,71
26,15,62
99,34,47
92,12,98
70,55,55
33,83,48
47,49,94
45,80,15
51,50,51
59,74,90
55,66,59
40,49,86
96,13,83
97,26,60
93,87,64
96,81,14
74,69,29
53,77,41
63,35,22
70,55,55
33,83,48
21,11,16
40,57,71
31,32,45
93,87,64
40,49,86
67,23,80
21,11,16
79,31,32
36,86,48
70,94,88
86,88,77
52,62,97
39,16,80
50,76,38
90,17,51
46,36,40
79,31,32
77,35,61
55,76,98
56,97,76
89,82,99
38,55,16
30,39,72
77,11,31
57,92,50
74,24,18
28,79,47
90,17,51
72,28,86
77,16,45
97,26,60
84,89,96
79,97,97
66,19,49
56,97,76
66,19,49
89,75,82
83,93,59
36,18,33
78,85,29
11,42,35
38,55,70
99,99,68
58,25,27
51,50,51
34,23,40
13,28,71
39,65,21
97,35,96
17,23,61
91,45,51
46,36,40
54,16,36
92,70,76
71,82,10
73,22,65
69,34,90
42,66,52
71,82,10
34,22,13
41,12,16
28,79,47
49,67,78
25,62,73
36,39,44
55,97,10
92,70,76
78,61,71
52,62,97
57,92,50
34,88,92
22,61,50
46,49,76
53,80,31
12,28,60
99,99,68
47,40,62
76,53,57
92,70,76
56,97,76
28,79,47
20,35,32
36,86,48
78,85,29
30,41,11
28,79,47
96,99,19
86,43,55
34,44,93
51,20,29
40,95,35
45,81,87
92,17,91
94,82,98
17,59,56
40,57,71
44,63,45
55,93,15
46,36,40
18,70,18
55,57,95
72,14,74
80,63,25
70,32,63
97,11,31
28,13,48
49,38,84
15,30,95
46,36,40
31,32,45
96,13,83
54,39,33
71,30,49
36,39,44
79,97,97
86,20,87
74,33,59
70,55,55
79,97,97
79,97,97
50,38,54
99,34,47
74,33,59
17,30,79
45,81,87
39,47,13
96,99,19
13,36,37
60,62,46
77,16,45
17,97,70
99,99,68
11,42,35
70,94,88
68,63,64
86,97,66
60,62,46
56,97,76
14,30,25
10,41,31
73,94,14
36,39,44
85,98,23
22,61,50
17,97,70
46,36,40
53,24,19
84,49,53
28,79,47
90,96,49
44,51,93
36,89,36
14,30,25
50,38,54
74,77,61
55,66,45
14,30,25
88,21,23
79,97,97
71,82,10
22,52,64
85,28,62
90,96,49
74,33,59
77,11,31
15,20,80
21,11,16
24,65,24
66,28,23
71,82,10
99,99,68
92,12,98
82,92,24
10,72,33
92,70,76
12,71,50
90,84,37
50,76,38
70,14,88
86,22,26
36,18,33
17,53,95
32,35,36
49,67,78
70,55,55
92,24,56
28,79,47
40,53,65
17,53,95
56,97,76
20,22,90
91,45,51
71,30,49
39,65,21
79,97,97
34,88,92
36,39,44
69,34,90
45,80,15
98,86,38
90,69,34
46,36,40
46,36,40
70,78,51
79,97,97
89,82,99
67,76,41
87,15,10
96,13,83
19,85,29
12,71,50
32,35,36
69,28,12
46,36,40
79,97,97
80,49,75
85,56,53
50,38,54
59,23,19
68,15,13
46,36,40
15,30,95
53,77,41
24,96,37
17,89,90
99,99,68
53,80,57
71,82,10
74,77,61
36,18,33
32,90,71
52,25,25
17,23,61
98,78,73
78,85,29
58,25,27
62,59,29
26,15,62
98,57,34
12,28,60
52,62,97
66,91,79
61,82,34
46,36,40
45,81,87
54,16,36
51,20,29
92,24,56
46,51,31
15,30,95
30,23,10
30,41,11
28,79,47
93,13,66
32,90,71
71,82,10
33,83,48
57,27,48
50,38,54
15,20,80
32,90,71
71,29,54
28,79,47
98,86,38
93,30,45
12,54,18
88,29,39
30,41,11
98,51,69
59,23,19
99,43,35
98,57,34
85,28,62
92,12,98
44,37,54
79,83,31
56,97,76
42,66,52
86,43,55
68,69,11
96,81,14
97,26,60
99,43,35
88,21,23
78,61,71
85,28,62
16,82,77
79,83,31
89,75,82
22,96,60
32,90,71
20,35,32
48,63,34
98,78,73
18,70,18
28,79,47
63,35,22
44,74,16
28,79,47
98,13,92
21,11,16
47,40,62
32,41,37
10,72,33
46,70,81
67,76,41
93,13,66
21,11,16
40,49,86
46,36,40
46,36,40
45,70,98
15,30,95
56,96,50
96,13,83
12,71,50
79,97,97
59,23,19
46,36,40
25,87,43
14,30,25
79,97,97
34,44,93
85,56,53
60,63,43
39,65,21
86,88,77
58,97,24
49,67,78
92,70,76
54,39,33
38,55,16
22,96,60
74,33,59
93,65,60
46,36,40
83,93,59
46,36,40
76,33,92
82,92,24
72,14,74
97,26,60
54,39,33
99,99,78
23,69,61
55,66,59
80,63,25
42,66,52
76,33,92
74,33,59
56,97,76
53,66,57
22,52,64
69,34,90
89,75,82
34,44,93
60,63,43
60,63,43
36,86,48
21,11,16
34,22,13
54,16,36
77,11,31
55,66,59
80,63,25
30,93,64
36,39,44
38,87,21
77,29,92
71,82,10
92,12,98
59,23,19
91,45,51
99,45,93
99,99,68
50,38,54
30,32,27
79,97,97
39,65,21
97,11,31
70,78,51
16,89,17
23,69,61
77,16,45
82,92,24
34,74,20
32,41,37
56,97,76
96,81,14
55,66,59
53,80,31
28,79,47
78,61,71
99,49,90
62,59,29
87,34,83
95,15,82
38,87,21
99,99,68
99,43,35
17,23,61
36,39,44
18,70,18
73,94,14
86,43,75
84,10,21
79,97,97
40,49,86
35,34,45
71,29,54
60,62,46
51,20,29
12,71,50
49,67,78
15,30,95
40,57,71
51,20,29
13,28,71
50,38,54
70,14,88
98,78,73
48,63,34
99,99,68
60,62,46
86,88,77
54,39,33
79,83,31
70,78,51
92,70,76
59,23,19
93,65,60
98,92,61
40,95,35
68,63,64
37,20,75
32,41,37
60,63,43
77,29,92
33,50,67
72,14,74
97,35,96
44,74,16
71,82,10
17,30,79
34,88,92
34,44,93
51,50,51
12,54,18
55,93,15
55,57,95
17,59,56
47,40,62
71,82,10
20,31,16
59,23,19
78,85,29
32,35,36
96,13,83
74,69,29
26,44,67
46,36,40
80,63,25
93,65,60
13,36,37
98,13,92
46,85,10
55,57,95
48,70,58
77,16,45
36,48,76
13,36,37
33,50,67
17,23,61
77,11,31
14,30,25
92,12,98
56,97,76
98,51,69
50,76,38
15,30,95
56,97,76
56,97,76
30,93,64
53,80,31
40,95,35
56,97,76
86,20,87
15,20,80
39,26,15
79,31,32
46,51,31
70,15,13
96,13,83
44,74,16
97,26,60
50,38,54
56,97,76
32,90,71
92,17,91
39,65,21
30,23,10
31,32,45
85,56,53
98,92,61
72,14,74
12,28,60
28,79,47
43,28,74
10,74,72
46,17,84
88,21,23
39,92,89
88,21,23
36,39,44
17,89,90
67,82,18
94,82,98
48,70,58
46,36,40
97,11,31
20,13,29
84,49,53
89,86,63
41,12,16
68,63,64
59,23,19
59,23,19
15,20,80
87,15,10
86,88,77
76,33,92
17,89,90
85,28,62
56,97,76
32,35,36
23,79,67
53,77,41
99,49,90
74,24,18
24,65,24
88,21,23
59,70,64
31,75,35
17,35,25
25,62,73
56,97,76
85,28,62
52,12,61
33,50,67
40,49,86
32,35,36
60,63,43
50,38,54
96,13,83
36,48,76
70,94,88
42,66,52
90,84,81
93,65,60
36,18,33
14,30,25
98,44,72
92,70,76
12,71,50
91,91,81
24,96,37
55,66,59
46,36,40
99,43,35
57,16,99
53,66,57
24,27,27
46,36,40
90,84,81
79,97,97
22,61,50
57,27,48
92,17,91
39,65,21
91,45,51
87,34,83
17,23,61
44,51,93
89,82,99
12,71,50
10,72,33
70,14,88
34,88,92
68,69,11
32,13,15
97,26,60
45,81,87
86,43,55
67,76,41
67,23,80
55,66,59
77,35,61
32,41,37
66,28,23
56,97,76
88,95,77
99,43,35
73,94,14
60,63,43
47,16,22
77,35,61
20,35,32
77,16,45
86,22,26
39,92,89
64,59,21
85,56,53
12,54,18
59,23,19
53,80,31
15,20,80
95,15,82
56,97,76
56,97,76
73,22,65
71,29,54
46,36,40
96,13,83
99,34,47
88,95,77
98,78,73
47,40,62
97,35,96
59,23,19
37,38,43
46,36,40
69,28,12
35,34,45
98,51,69
11,42,35
26,44,67
93,30,45
40,49,86
92,70,76
28,79,47
71,29,54
39,16,80
98,92,61
89,75,82
70,94,88
91,41,53
55,57,95
17,53,95
26,44,67
91,45,51
36,18,33
31,32,45
88,29,39
87,51,23
56,97,76
55,57,41
12,71,50
87,15,10
86,20,87
47,39,46
39,65,21
31,32,45
20,22,90
59,23,19
25,87,43
69,28,12
14,30,25
76,33,92
91,91,81
32,90,71
63,35,22
91,41,53
60,63,43
34,23,40
78,85,29
94,82,98
48,70,58
86,20,87
74,24,18
23,69,61
70,55,55
91,45,51
52,62,97
70,94,88
79,83,31
13,36,37
56,97,76
33,50,67
24,65,24
12,71,50
20,13,29
39,65,21
33,56,31
15,30,95
67,82,18
60,63,43
24,96,37
14,30,25
22,52,64
80,63,25
91,41,53
51,20,29
12,18,53
99,43,35
30,32,27
77,16,45
30,32,27
86,88,77
78,85,29
92,17,91
97,11,31
46,36,40
75,59,44
53,80,57
49,67,78
24,96,37
85,28,62
17,23,61
30,93,64
22,61,50
56,96,50
77,35,61
74,69,29
28,79,47
17,89,90
92,12,98
97,26,60
76,53,57
70,94,88
32,41,37
21,10,11
17,89,90
24,36,96
40,53,65
53,66,57
86,88,77
42,66,52
88,95,77
16,22,75
56,97,76
46,59,99
33,56,31
58,97,24
77,16,45
40,95,35
57,92,50
39,65,21
22,61,50
24,27,27
67,82,18
70,94,88
86,43,75
55,66,59
20,67,19
42,66,52
57,16,99
87,51,23
64,59,21
58,47,51
51,20,29
85,56,53
74,24,18
83,83,57
46,36,40
16,89,17
36,13,89
59,23,19
21,11,16
46,36,40
97,26,60
99,43,35
93,30,45
87,15,10
32,90,71
88,95,77
87,15,10
96,13,83
56,97,76
39,65,21
99,99,68
32,90,71
59,70,64
32,90,71
47,40,62
30,41,11
87,34,83
98,86,38
20,67,19
79,97,97
44,37,54
97,26,60
86,22,26
14,30,25
15,30,95
16,22,75
35,86,91
12,28,60
88,21,23
56,97,76
28,79,47
92,70,76
53,80,57
28,79,47
36,48,76
46,36,40
99,45,93
55,66,59
50,76,38
88,95,77
54,16,36
33,50,67
17,53,95
85,28,62
41,76,40
90,84,81
52,25,25
84,49,53
26,44,67
78,61,71
52,12,61
30,93,64
24,96,37
12,28,60
56,97,76
24,27,27
28,79,47
52,12,61
10,74,72
54,39,33
70,55,55
46,36,40
71,30,49
66,91,79
17,23,61
16,89,17
12,82,38
28,79,47
85,56,53
36,39,44
39,16,80
22,56,17
77,35,61
85,28,62
44,51,93
72,14,74
86,20,87
44,63,45
96,81,14
59,74,90
51,20,29
22,96,60
34,23,40
32,13,15
86,88,77
46,36,40
81,60,23
30,39,72
16,89,17
77,11,31
59,70,64
26,44,67
10,74,72
55,76,98
93,30,45
31,36,89
44,37,54
24,27,27
98,78,73
79,97,97
25,16,58
71,30,49
78,61,71
47,49,94
47,16,22
10,72,33
15,20,80
72,28,86
23,69,61
30,52,18
53,77,41
93,13,66
59,23,19
69,34,90
20,13,29
45,80,15
83,83,57
45,80,15
34,23,40
88,24,37
77,16,45
72,28,86
17,35,25
49,38,84
91,45,51
95,15,82
43,28,74
20,13,29
20,35,32
36,39,44
22,96,60
18,70,18
36,39,44
74,69,29
77,29,92
82,27,17
17,30,79
70,14,88
17,30,79
79,71,25
91,91,81
68,69,11
66,28,23
39,65,21
55,57,95
93,13,66
36,39,44
34,23,40
90,84,81
98,44,72
93,87,64
71,29,54
40,49,86
88,24,37
32,41,37
93,65,60
87,34,83
42,66,52
60,63,43
91,91,81
37,38,43
51,20,29
84,89,96
28,79,47
42,66,52
89,94,93
83,93,59
98,92,61
74,77,61
32,90,71
59,74,90
79,97,97
80,63,25
28,79,47
98,13,92
14,30,25
15,30,95
86,88,77
76,33,92
59,74,90
78,61,71
32,41,37
14,30,25
21,10,11
95,74,77
84,49,53
88,95,77
58,25,27
38,87,21
85,98,23
28,13,48
22,52,64
18,70,18
56,97,76
86,88,77
56,97,76
26,44,67
36,13,89
20,13,29
85,56,53
93,87,64
26,44,67
32,13,15
40,49,86
34,88,92
21,11,16
10,74,72
60,63,43
89,82,99
36,89,36
23,69,61
20,67,19
22,52,64
87,34,83
38,55,16
85,98,23
55,66,59
60,62,46
36,48,76
36,86,48
60,35,33
63,35,22
79,97,97
99,99,68
92,12,98
46,17,84
41,12,16
22,52,64
87,34,83
57,92,50
76,33,92
57,16,99
36,48,76
53,80,31
39,26,15
21,11,16
46,36,40
30,93,64
74,77,61
44,74,16
70,14,88
69,34,90
72,28,86
26,15,62
15,30,95
92,70,76
35,86,91
97,26,60
26,44,67
66,28,23
34,23,40
22,56,17
68,69,11
92,70,76
20,31,16
88,24,37
94,82,98
88,95,77
57,27,48
99,34,47
32,35,36
88,24,37
32,41,37
55,66,59
34,23,40
44,37,54
47,39,46
46,36,40
76,33,92
97,35,96
14,30,25
53,66,57
53,80,31
77,35,61
98,78,73
32,13,15
70,94,88
80,63,25
72,28,86
35,86,91
34,22,13
49,67,78
91,91,81
73,85,84
89,75,82
13,28,71
43,28,74
37,38,43
59,74,90
20,13,29
85,56,53
17,35,25
63,35,22
77,16,45
95,74,77
